id,date,month,year,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
9179,5/22/2011,5,2011,North,Social Media,General,Premium,8.40,2.1,0.46,382,4447,0.00,1.96,-0.37,21,3818.88,131.87
9180,1/31/2010,1,2010,North,Affiliate,General,Premium,1.26,0.42,0.60,54,990,0.04,3.73,1.37,60,440.96,123.16
9181,10/17/2010,10,2010,North,Affiliate,General,Premium,15.80,3.95,0.06,626,14467,0.11,1.85,-0.37,21,722.55,131.27
9182,11/14/2011,11,2011,North,Email,Storage,Premium,4.13,4.13,0.42,585,22622,0.02,3.71,0.37,21,38967.36,99.67
9183,8/10/2010,8,2010,North,Search,General,Premium,3.75,3.75,0.21,147,1627,0.12,5.12,-1.37,0,706.1,95.87
9184,7/14/2011,7,2011,North,Search,Storage,Premium,1.95,1.95,0.07,294,2536,0.11,1.63,-1.37,14,35005.85,157.39
9185,12/6/2011,12,2011,North,Social Media,Kitchen,Premium,0.84,0.42,0.36,216,2220,0.14,3.6,1.00,60,2659.96,272.98
9186,10/13/2010,10,2010,North,Affiliate,Kitchen,Premium,2.10,2.1,0.15,410,4895,0.09,1.62,-0.37,28,1468.65,137.64
9187,3/11/2011,3,2011,North,Search,General,Premium,15.00,3.75,0.09,149,5037,0.15,5.84,1.00,7,1930.07,144.57
9188,12/1/2009,12,2009,North,TV,General,Premium,0.00,3.75,0.35,410,4691,0.09,3.84,1.00,30,454.84,94.39
9189,2/21/2011,2,2011,North,Influencer,General,Premium,4.65,4.65,0.46,451,9103,0.09,2.53,1.37,60,7470.87,148.42
9190,8/24/2011,8,2011,North,Social Media,General,Premium,9.36,0.39,0.06,78,1565,0.04,5.09,-1.37,90,5324.98,185.17
9191,11/18/2011,11,2011,North,Social Media,Storage,Premium,2.55,2.55,0.15,132,2838,0.00,1.15,0.37,21,29825.33,129.81
9192,10/29/2010,10,2010,North,Social Media,Stationery,Premium,15.00,1.25,0.19,612,9358,0.24,0,-0.37,0,1491.35,247.91
9193,4/26/2011,4,2011,North,Affiliate,General,Premium,15.00,1.25,0.03,431,8927,0.10,1.38,0.37,21,8539.25,179.85
9194,12/5/2010,12,2010,North,Social Media,General,Premium,4.65,4.65,0.01,894,17647,0.00,0,1.00,60,21653.62,141.60
9195,6/23/2011,6,2011,North,TV,General,Standard,10.20,0.85,0.06,158,6768,0.03,5.22,-1.00,14,195.4,100.18
9196,4/11/2010,4,2010,North,Influencer,Seasonal,Premium,23.80,5.95,0.13,661,19869,0.11,4.57,0.37,90,1090.69,178.22
9197,11/21/2010,11,2010,North,Social Media,General,Premium,3.75,3.75,0.09,21,244,0.16,1.44,0.37,21,19235.87,168.74
9198,8/2/2011,8,2011,North,Email,Storage,Premium,756.75,0.85,0.23,356,6513,0.01,6.26,-1.37,30,5893.64,110.52
9199,12/2/2010,12,2010,North,Search,Storage,Premium,3.30,1.65,0.23,0,14140,0.03,4.09,1.00,21,598.5,127.91
9200,11/7/2010,11,2010,North,Social Media,Lighting,Premium,8.50,8.5,0.17,315,3366,0.02,8.32,0.37,30,2712.48,93.64
9201,5/6/2011,5,2011,North,Email,General,Premium,20.80,0.65,0.05,141,2130,0.11,0.91,-0.37,7,40947.81,213.70
9202,1/21/2011,1,2011,North,Affiliate,Kitchen,Premium,63.00,2.1,0.34,324,13701,0.04,5.22,1.37,90,14841.18,139.70
9203,8/25/2010,8,2010,North,Search,General,Premium,12.75,12.75,0.51,251,7306,0.13,3.79,-1.37,0,1586.29,58.21
9204,12/1/2010,12,2010,North,Influencer,General,Premium,19.90,9.95,0.33,0,14242,0.07,1,1.00,21,415,148.42
9205,10/4/2011,10,2011,North,TV,Kitchen,Premium,17.70,2.95,0.21,524,9765,0.01,4.54,-0.37,28,5992.401,92.41
9206,11/15/2010,11,2010,West,Social Media,General,Standard,4.35,1.45,0.04,406,8393,0.04,6.56,0.37,30,1803.72,173.33
9207,2/2/2011,2,2011,North,Social Media,General,Standard,0.42,0.42,0.08,0,4730,0.06,5.3,1.37,30,726.21,254.42
9208,11/9/2010,11,2010,North,Search,General,Premium,5.90,2.95,0.19,631,11263,0.00,6.2,0.37,30,2757,128.39
9209,7/30/2010,7,2010,North,Influencer,General,Standard,1.65,1.65,0.05,0,1730,0.01,7.55,-1.37,30,382.26,103.25
9210,1/18/2010,1,2010,North,Search,Seasonal,Premium,35.40,2.95,0.21,69,931,0.02,3.59,1.37,0,98.4,106.86
9211,8/26/2011,8,2011,North,Email,Stationery,Premium,49.50,4.95,0.03,254,6082,0.09,3.86,-1.37,0,419.56,76.10
9212,4/12/2011,4,2011,North,TV,Seasonal,Premium,122.40,2.55,0.09,874,7336,0.08,5.24,0.37,90,7430.56,144.87
9213,6/6/2011,6,2011,North,Social Media,Storage,Premium,16.50,1.65,0.28,664,14312,0.15,5.92,-1.00,14,2375.12,144.31
9214,6/17/2011,6,2011,North,Social Media,Storage,Premium,66.00,1.65,0.07,469,3393,0.03,1.76,-1.00,21,13951.89,149.44
9215,12/5/2010,12,2010,North,Search,General,Premium,6.90,3.45,0.52,367,7289,0.03,7.39,1.00,28,5666.84,88.24
9216,8/8/2010,8,2010,North,Affiliate,Stationery,Premium,10.50,0.42,0.23,290,6624,0.03,1.42,-1.37,14,636.58,199.25
9217,11/24/2010,11,2010,North,Social Media,Lighting,Premium,6.96,0.29,0.00,49,2574,0.00,2.66,0.37,7,7513.7,208.19
9218,1/27/2010,1,2010,North,Social Media,Storage,Premium,16.50,1.65,0.13,702,12849,0.00,3.87,1.37,14,168.9,174.57
9219,10/27/2011,10,2011,North,Affiliate,General,Budget,3.30,1.65,0.24,111,3091,0.04,4.49,-0.37,0,190.93,90.82
9220,11/16/2011,11,2011,North,TV,Storage,Premium,20.80,2.08,0.35,186,2476,0.04,1.7,0.37,7,6385.34,119.31
9221,1/12/2011,1,2011,North,Affiliate,General,Premium,3.75,3.75,0.04,431,10495,0.10,0.43,1.37,60,134.54,155.55
9222,11/16/2011,11,2011,North,Affiliate,General,Standard,1.26,0.42,0.46,353,7376,0.08,5.05,0.37,60,1103.21,225.77
9223,11/1/2011,11,2011,North,Social Media,Storage,Standard,7.50,1.25,0.11,70,2104,0.04,5.7,0.37,14,126.81,122.20
9224,6/27/2010,6,2010,North,Social Media,General,Premium,21.90,10.95,0.60,599,12141,0.04,5.37,-1.00,21,435.8,40.00
9225,11/10/2010,11,2010,North,Affiliate,Seasonal,Premium,1.95,1.95,0.00,207,3886,0.08,5.43,0.37,28,785.57,104.81
9226,11/19/2010,11,2010,North,Email,Lighting,Standard,2.10,2.1,0.38,123,2880,0.08,4.59,0.37,60,736.11,106.80
9227,8/22/2011,8,2011,North,Email,Lighting,Premium,20.40,0.85,0.50,41,701,0.10,5.19,-1.37,0,1888.49,79.84
9228,2/23/2010,2,2010,North,Social Media,Seasonal,Budget,5.10,0.85,0.41,298,3947,0.00,5.11,1.37,90,15.05,164.85
9229,7/11/2011,7,2011,North,Influencer,General,Premium,60.00,1.25,0.14,159,3106,0.04,1.61,-1.37,30,13382.28,132.63
9230,5/27/2010,5,2010,North,Search,Storage,Premium,16.50,1.65,0.60,790,29348,0.09,1.3,-0.37,28,855.35,168.99
9231,5/4/2011,5,2011,North,TV,General,Premium,1.70,0.85,0.20,798,12930,0.03,4.18,-0.37,21,1229.69,156.41
9232,11/28/2011,11,2011,North,Email,Kitchen,Budget,1.17,0.39,0.40,107,1135,0.08,3.54,0.37,90,788.49,175.38
9233,11/18/2010,11,2010,North,Email,General,Standard,30.60,2.55,0.21,113,1693,0.00,2.36,0.37,0,852.7,137.71
9234,5/25/2010,5,2010,North,Email,General,Standard,12.75,2.55,0.09,261,3792,0.07,7.8,-0.37,30,21.21,103.12
9235,10/25/2011,10,2011,North,Search,Lighting,Standard,11.70,1.95,0.60,593,17422,0.08,5.61,-0.37,28,1702.85,131.36
9236,5/27/2010,5,2010,North,Email,Storage,Premium,5.90,2.95,0.14,294,4933,0.11,2.37,-0.37,7,1541.77,132.07
9237,12/6/2009,12,2009,North,Email,General,Premium,5.90,2.95,0.33,589,16301,0.04,3.48,1.00,14,384.86,101.06
9238,3/25/2011,3,2011,North,Email,Seasonal,Premium,30.00,1.25,0.36,391,4313,0.05,1.62,1.00,0,1961.87,179.30
9239,12/11/2009,12,2009,North,Email,Seasonal,Premium,2.10,2.1,0.21,369,3741,0.18,0.61,1.00,0,252.04,157.96
9240,5/25/2011,5,2011,North,Affiliate,Lighting,Premium,12.50,6.25,0.47,271,6396,0.23,0.31,-0.37,90,194.11,136.57
9241,5/25/2011,5,2011,North,TV,Storage,Premium,358.00,1.79,0.16,0,0,0.06,6.5,-0.37,30,159171.19,132.13
9242,8/2/2011,8,2011,East,Email,Lighting,Standard,19.80,1.65,0.19,415,10687,0.05,6.67,-1.37,30,2607.31,82.61
9243,9/19/2011,9,2011,East,Affiliate,General,Premium,17.70,2.95,0.11,356,4881,0.02,1.65,-1.00,30,18361.13,96.97
9244,2/4/2011,2,2011,North,Email,Stationery,Premium,1844.18,7.95,0.18,219,5077,0.01,2.1,1.37,7,7838.02,124.32
9245,7/23/2010,7,2010,West,Affiliate,General,Premium,69.60,1.45,0.18,109,3673,0.19,1,-1.37,30,1400.71,135.29
9246,10/13/2011,10,2011,North,Email,Storage,Premium,70.80,2.95,0.24,439,8073,0.07,5.27,-0.37,28,5214.44,119.15
9247,12/6/2010,12,2010,North,TV,General,Premium,0.85,0.85,0.02,243,6617,0.02,1.46,1.00,28,30472.37,153.35
9248,5/7/2010,5,2010,North,Affiliate,General,Premium,20.40,0.85,0.15,21,266,0.05,1.58,-0.37,0,0,114.42
9249,3/14/2010,3,2010,North,Influencer,General,Premium,7.80,1.95,0.48,402,6169,0.06,1.98,1.00,7,853.76,160.03
9250,9/10/2010,9,2010,North,Affiliate,Kitchen,Premium,2.50,1.25,0.47,299,3554,0.04,2.53,-1.00,30,343.99,123.73
9251,8/24/2011,8,2011,North,Email,Storage,Premium,17.34,2.89,0.28,88,811,0.17,4.63,-1.37,90,12444.4,114.57
9252,2/4/2010,2,2010,North,Search,General,Premium,3.40,0.85,0.08,72,639,0.01,4.06,1.37,14,0,143.30
9253,10/26/2011,10,2011,North,Search,Seasonal,Standard,10.20,2.55,0.21,192,3869,0.05,1.96,-0.37,30,243.46,132.26
9254,10/17/2011,10,2011,North,Influencer,Seasonal,Premium,4.95,4.95,0.06,657,17480,0.10,3.68,-0.37,60,2572.69,155.92
9255,7/18/2011,7,2011,North,Affiliate,Stationery,Premium,0.00,9.95,0.60,311,2420,0.02,6.81,-1.37,28,32723.5,14.21
9256,10/18/2011,10,2011,North,Influencer,Stationery,Premium,2.50,1.25,0.31,93,2355,0.06,5.15,-0.37,14,4403.15,125.61
9257,8/31/2011,8,2011,North,Search,Storage,Premium,2.08,2.08,0.54,371,7658,0.04,2.12,-1.37,28,7742.6,97.76
9258,1/2/2011,1,2011,North,Social Media,Kitchen,Standard,0.55,0.55,0.16,322,7123,0.04,2.96,1.37,28,581.04,245.18
9259,3/17/2010,3,2010,East,Search,Kitchen,Premium,460.80,0.1,0.15,6,99,0.09,5.64,1.00,14,28566.36,195.89
9260,11/14/2011,11,2011,North,Search,General,Premium,0.00,1.25,0.00,82,1086,0.04,4.54,0.37,60,9660.13,144.26
9261,11/10/2010,11,2010,North,Search,Kitchen,Premium,35.40,2.95,0.08,647,6873,0.00,2.3,0.37,0,4942.97,174.13
9262,4/12/2010,4,2010,North,Search,Storage,Premium,15.00,1.25,0.11,490,11218,0.01,3.86,0.37,0,432.79,192.92
9263,4/1/2010,4,2010,North,Affiliate,General,Premium,12.60,2.1,0.14,142,4442,0.08,0.93,0.37,14,3054.63,149.93
9264,10/30/2011,10,2011,North,Social Media,General,Premium,15.00,1.25,0.57,201,3634,0.11,4.57,-0.37,21,8577.46,169.13
9265,8/26/2011,8,2011,North,Social Media,General,Premium,523.20,5.45,0.18,460,12892,0.11,6.88,-1.37,30,7624.22,65.95
9266,6/24/2010,6,2010,North,Social Media,General,Premium,0.00,0.85,0.08,264,5036,0.03,4.07,-1.00,14,463.68,161.92
9267,7/6/2011,7,2011,North,Affiliate,Stationery,Premium,5.04,0.42,0.10,54,1396,0.00,3.55,-1.00,14,0,118.93
9268,9/19/2010,9,2010,North,TV,General,Premium,6.96,0.29,0.43,335,4486,0.09,3.29,-1.00,30,984.01,229.82
9269,2/1/2010,2,2010,North,Search,General,Premium,5.90,2.95,0.17,344,2700,0.17,5.52,1.37,90,0,157.31
9270,11/13/2011,11,2011,North,Email,General,Premium,1.25,1.25,0.21,251,3275,0.06,5.06,0.37,0,1725.29,137.57
9271,9/20/2010,9,2010,North,Affiliate,Seasonal,Premium,17.85,5.95,0.23,0,59078,0.00,4.95,-1.00,90,9037.57,73.97
9272,12/13/2009,12,2009,North,Affiliate,Lighting,Premium,12.60,2.1,0.14,123,1653,0.10,6.98,1.00,60,433.87,118.56
9273,11/16/2011,11,2011,North,Affiliate,Seasonal,Premium,1.45,1.45,0.03,601,14913,0.03,0.67,0.37,7,64620.9,156.54
9274,8/24/2010,8,2010,North,TV,Storage,Premium,62.65,8.95,0.01,241,3958,0.02,5.13,-1.37,90,16113.98,59.32
9275,11/9/2010,11,2010,North,Search,Seasonal,Premium,18.75,3.75,0.00,488,18690,0.06,0.61,0.37,90,1933.41,192.01
9276,11/6/2011,11,2011,North,TV,General,Premium,0.39,0.39,0.11,66,1662,0.04,4.26,0.37,21,1621.85,141.89
9277,11/5/2010,11,2010,North,Social Media,General,Premium,270.00,3.75,0.12,0,2651,0.05,2.07,0.37,28,18868.48,187.71
9278,11/14/2011,11,2011,North,Influencer,Seasonal,Premium,10.20,0.85,0.12,294,6635,0.03,5.07,0.37,14,0,197.73
9279,11/23/2010,11,2010,North,Social Media,Kitchen,Premium,11.25,106.86,0.07,200,4545,0.02,1.22,0.37,28,1759.09,114.45
9280,8/25/2011,8,2011,North,Search,Storage,Premium,13.92,0.29,0.40,57,0,0.08,0,-1.37,21,12370.76,184.35
9281,8/18/2010,8,2010,North,Search,General,Premium,5.10,2.55,0.18,369,12463,0.07,1.94,-1.37,60,1540.98,143.31
9282,9/9/2010,9,2010,North,Social Media,General,Budget,5.80,1.45,0.15,404,19519,0.04,5.97,-1.00,90,11.6,143.63
9283,3/5/2010,3,2010,North,Email,Lighting,Premium,10.90,5.45,0.51,44,358,0.01,0.93,1.00,7,45.18,79.78
9284,2/16/2010,2,2010,North,Affiliate,General,Premium,19.80,4.95,0.14,269,5092,0.06,4.47,1.37,0,19.8,98.99
9285,3/3/2010,3,2010,North,TV,Lighting,Standard,7.65,0.85,0.22,44,2426,0.03,0.97,1.00,28,512.99,119.77
9286,3/3/2010,3,2010,North,TV,General,Premium,1.25,1.25,0.28,200,4081,0.03,5.3,1.00,60,4969.69,98.53
9287,6/13/2011,6,2011,North,Social Media,Storage,Standard,9.75,3.25,0.23,335,14346,0.10,5.52,-1.00,21,203.45,108.41
9288,12/3/2010,12,2010,North,Email,General,Premium,1.70,0.85,0.19,438,10822,0.02,4.25,1.00,21,1003.53,170.66
9289,7/5/2010,7,2010,North,Influencer,Kitchen,Premium,30.00,1.25,0.24,377,8355,0.11,5,-1.37,28,14601.101,153.32
9290,6/7/2010,6,2010,North,Influencer,Storage,Premium,13.20,0.55,0.19,543,24856,0.03,3.75,-1.00,7,452.6,247.98
9291,07/27/2010,7,2010,North,Email,Storage,Premium,35.40,2.95,0.30,1490,32439,0.04,2.99,-1.37,21,880.64,84.59
9292,2/1/2010,2,2010,Central,TV,Stationery,Premium,5.04,0.42,0.25,203,3099,0.10,6.1,1.37,90,110.4,166.31
9293,1/6/2011,1,2011,North,Influencer,General,Premium,31.20,0.65,0.18,117,1979,0.01,3.54,1.37,21,52188.21,203.04
9294,9/23/2010,9,2010,North,Social Media,Storage,Premium,0.00,4.25,0.00,164,1901,0.09,0.61,-1.00,30,4201.07,128.43
9295,11/6/2011,11,2011,North,Influencer,Seasonal,Budget,7.65,2.55,0.12,192,2791,0.05,1.37,0.37,30,42.44,159.18
9296,10/29/2010,10,2010,North,Influencer,General,Premium,15.00,1.25,0.28,260,5408,0.15,3.88,-0.37,14,15584.15,204.99
9297,9/7/2011,9,2011,North,Search,General,Premium,19.90,9.95,0.20,103,4396,0.03,5.11,-1.00,28,1936.82,62.32
9298,3/7/2010,3,2010,North,Influencer,Lighting,Premium,8.85,2.95,0.41,142,4162,0.00,0.6,1.00,28,697.69,142.28
9299,6/13/2010,6,2010,North,Email,General,Premium,1.65,1.65,0.48,213,2806,0.02,3.94,-1.00,14,16118.85,86.05
9300,10/19/2011,10,2011,North,Search,General,Budget,1.45,1.45,0.27,122,2016,0.04,1.46,-0.37,28,97.07,136.76
9301,9/29/2010,9,2010,North,Influencer,Lighting,Premium,17.70,2.95,0.06,76,1280,0.07,7.23,-1.00,21,1191.96,83.71
9302,6/14/2011,6,2011,North,Search,Stationery,Premium,5.04,0.42,0.50,310,10180,0.05,3.73,-1.00,7,941.06,219.30
9303,12/6/2011,12,2011,North,Search,Storage,Premium,16.50,1.65,0.40,705,6437,0.07,1.56,1.00,7,4849.61,199.72
9304,12/5/2009,12,2009,North,Email,Stationery,Premium,39.60,1.65,0.24,40,995,0.03,6.07,1.00,21,632.14,95.03
9305,10/13/2011,10,2011,North,TV,Storage,Premium,1.70,0.85,0.01,524,4021,0.03,2.41,-0.37,14,2255.38,155.52
9306,6/5/2011,6,2011,North,Influencer,General,Premium,19.80,1.65,0.17,587,4588,0.06,3.16,-1.00,0,25145.47,170.05
9307,11/22/2011,11,2011,North,Search,General,Budget,16.60,4.15,0.00,41,904,0.01,5.77,0.37,60,252.55,103.24
9308,9/12/2010,9,2010,North,TV,Storage,Premium,1.25,1.25,0.23,146,3116,0.10,5.57,-1.00,14,1380.84,106.57
9309,10/5/2011,10,2011,North,Search,General,Premium,14.75,2.95,0.10,296,8612,0.10,2.13,-0.37,30,10119.85,171.65
9310,7/14/2011,7,2011,North,Social Media,General,Premium,2.50,1.25,0.28,262,6488,0.02,4.02,-1.37,60,2756.74,114.90
9311,5/11/2010,5,2010,South,Social Media,Seasonal,Premium,39.50,3.95,0.37,195,4340,0.02,6.68,-0.37,14,2739.54,69.60
9312,11/23/2010,11,2010,North,Affiliate,Stationery,Premium,10.08,0.42,0.07,335,13697,0.08,3.33,0.37,90,50818.43,278.44
9313,2/22/2011,2,2011,North,Influencer,General,Premium,3.30,1.65,0.12,298,5004,0.02,4.18,1.37,60,171.57,158.29
9314,7/7/2011,7,2011,North,Search,Storage,Premium,8.50,0.85,0.20,201,5225,0.07,1.71,-1.37,60,2611.99,169.76
9315,3/25/2010,3,2010,North,Social Media,General,Premium,9.95,9.95,0.27,180,3402,0.03,0.9,1.00,0,180.5,119.24
9316,6/2/2011,6,2011,North,Affiliate,Seasonal,Premium,15.30,2.55,0.20,192,3280,0.05,4.64,-1.00,30,776.32,65.43
9317,6/8/2010,6,2010,North,Email,General,Premium,4.95,1.65,0.17,591,13906,0.09,7.2,-1.00,90,0,137.39
9318,9/19/2010,9,2010,North,Search,Lighting,Premium,3.40,0.85,0.02,21,304,0.10,3.81,-1.00,7,566.37,93.69
9319,11/28/2011,11,2011,North,Social Media,Seasonal,Budget,11.90,5.95,0.11,316,7054,0.01,4.41,0.37,90,0,117.49
9320,7/11/2011,7,2011,West,Search,General,Standard,19.80,1.65,0.36,213,4637,0.08,2.89,-1.37,90,1311.01,111.10
9321,7/15/2011,7,2011,North,Search,General,Standard,19.80,4.95,0.28,472,6409,0.00,3.95,-1.37,14,525.5,67.15
9322,8/8/2011,8,2011,North,Affiliate,Storage,Premium,7.80,0.65,0.10,83,1104,0.06,0.42,-1.37,21,6851.09,145.24
9323,5/30/2010,5,2010,North,Search,General,Premium,30.60,2.55,0.57,329,5682,0.06,4.13,-0.37,30,3261.87,101.49
9324,6/12/2011,6,2011,North,Email,Stationery,Premium,10.50,0.42,0.17,302,5667,0.00,2.45,-1.00,90,6491.04,217.86
9325,7/5/2011,7,2011,North,Affiliate,Storage,Premium,8.50,0.85,0.11,423,5674,0.04,3.02,-1.37,60,5067.36,153.55
9326,1/31/2010,1,2010,North,Social Media,Storage,Premium,17.70,2.95,0.13,1490,47631,0.13,1.7,1.37,21,406.75,196.98
9327,7/28/2010,7,2010,North,TV,Stationery,Premium,2.50,1.25,0.20,641,5238,0.04,3.84,-1.37,60,1582.03,125.71
9328,10/23/2011,10,2011,North,Social Media,General,Premium,4.65,4.65,0.27,95,2556,0.10,3.23,-0.37,30,360.7,87.79
9329,4/7/2010,4,2010,North,TV,Storage,Premium,15.00,1.25,0.18,206,3640,0.01,8.83,0.37,21,123.44,96.48
9330,11/21/2010,11,2010,North,Search,General,Premium,8.50,8.5,0.00,250,6847,0.07,5.15,0.37,14,3053.73,104.16
9331,4/21/2011,4,2011,North,Search,General,Premium,15.00,1.25,0.13,422,4075,0.09,1.32,0.37,30,23509.77,239.41
9332,3/14/2011,3,2011,North,Search,General,Premium,37.80,2.1,0.30,398,11598,0.17,7.3,1.00,14,107755.2,204.80
9333,8/3/2010,8,2010,North,Search,General,Premium,29.85,9.95,0.26,196,7247,0.03,2.21,-1.37,7,734.43,43.74
9334,5/27/2011,5,2011,North,Social Media,Storage,Premium,13.20,0.55,0.22,1115,27100,0.16,4.98,-0.37,14,4430.98,331.40
9335,8/15/2011,8,2011,North,Social Media,General,Budget,14.85,4.95,0.11,1137,21754,0.13,3.44,-1.37,30,124.89,102.09
9336,08/24/2010,8,2010,North,Social Media,General,Premium,46.80,0.65,0.05,370,22136,0.02,3.71,-1.37,90,16861.88,204.59
9337,4/15/2010,4,2010,North,Email,Kitchen,Premium,2.55,2.55,0.15,0,2287,0.04,0,0.37,21,0,105.76
9338,2/16/2010,2,2010,North,Email,Storage,Premium,3.30,1.65,0.09,225,4168,0.03,2.72,1.37,21,904.17,129.98
9339,7/13/2011,7,2011,North,Search,Storage,Premium,20.80,2.08,0.10,286,8795,0.18,4.15,-1.37,28,9268.51,160.86
9340,10/3/2011,10,2011,North,Email,Storage,Premium,33.00,1.65,0.12,705,7312,0.02,8.74,-0.37,28,13874.41,136.98
9341,10/2/2011,10,2011,North,Affiliate,Seasonal,Premium,40.50,6.75,0.13,227,3320,0.00,2.57,-0.37,30,2077.38,93.43
9342,2/17/2011,2,2011,North,TV,General,Premium,31.80,7.95,0.10,293,2981,0.07,4.44,1.37,7,11854.78,82.23
9343,10/9/2011,10,2011,North,Search,General,Standard,8.50,4.25,0.27,0,9321,0.02,2.98,-0.37,7,164.74,90.92
9344,9/14/2010,9,2010,North,Search,General,Premium,1.65,1.65,0.08,507,7779,0.03,4.81,-1.00,60,1663.8,145.09
9345,1/21/2010,1,2010,North,Email,Storage,Premium,10.20,0.85,0.17,344,4818,0.19,3.43,1.37,0,1022.21,220.36
9346,8/5/2010,8,2010,North,Email,Storage,Premium,72.00,0.72,0.50,524,10755,0.12,1.45,-1.37,7,0,186.89
9347,8/3/2010,8,2010,North,Email,General,Premium,2.20,0.55,0.42,443,9871,0.17,0.86,-1.37,60,1609.17,252.19
9348,3/28/2010,3,2010,North,Email,Lighting,Standard,10.20,0.85,0.36,111,3187,0.10,5.36,1.00,28,0,143.55
9349,11/20/2011,11,2011,North,Email,Seasonal,Standard,1.25,1.25,0.11,303,5503,0.02,0.41,0.37,60,1060.66,169.74
9350,7/6/2010,7,2010,West,Influencer,General,Premium,127.00,6.35,0.60,678,15640,0.03,2.84,-1.37,7,2689.16,45.94
9351,9/11/2011,9,2011,North,Social Media,Seasonal,Budget,4.95,4.95,0.33,657,21320,0.01,7.57,-1.00,60,736.83,71.66
9352,5/6/2011,5,2011,North,Influencer,General,Standard,20.40,0.85,0.09,103,3242,0.12,2.74,-0.37,21,204.9,179.60
9353,11/18/2010,11,2010,North,Social Media,General,Premium,10.50,2.1,0.20,553,6033,0.01,4.2,0.37,90,1852.18,154.11
9354,12/14/2009,12,2009,North,Social Media,Lighting,Premium,15.00,3.75,0.35,56,947,0.10,7.96,1.00,60,222.55,100.86
9355,10/31/2010,10,2010,North,Social Media,General,Premium,11.90,5.95,0.19,275,10870,0.05,5.34,-0.37,60,4920.79,108.51
9356,12/4/2011,12,2011,North,Email,Seasonal,Premium,3.90,0.39,0.12,249,4181,0.04,6.57,1.00,21,4977.07,227.18
9357,11/13/2011,11,2011,North,Influencer,Stationery,Standard,8.67,2.89,0.14,444,9550,0.01,0.47,0.37,0,845.69,169.83
9358,9/20/2011,9,2011,North,Social Media,General,Standard,1219.56,0.65,0.09,143,1787,0.05,1.29,-1.00,28,632.72,173.14
9359,6/22/2011,6,2011,North,Social Media,Stationery,Premium,15.00,1.25,0.21,80,618,0.06,7.23,-1.00,7,198684.84,117.88
9360,1/17/2010,1,2010,North,Search,General,Premium,13.50,99.55,0.20,252,8453,0.01,4.93,1.37,60,230.15,70.51
9361,10/24/2011,10,2011,North,TV,Seasonal,Premium,2.46,2.46,0.46,37,643,0.03,1.42,-0.37,21,20472.92,60.39
9362,12/15/2010,12,2010,North,Social Media,Seasonal,Premium,0.00,1.25,0.32,662,8803,0.06,4.69,1.00,7,62783.39,205.87
9363,3/25/2010,3,2010,North,Email,General,Premium,34.80,1.45,0.08,166,3072,0.01,5.59,1.00,90,126.28,144.42
9364,4/27/2010,4,2010,North,Search,Storage,Premium,4.95,0.55,0.08,614,20576,0.15,1.87,0.37,28,2809.47,312.69
9365,11/23/2010,11,2010,North,Social Media,Kitchen,Premium,17.00,8.5,0.08,322,6111,0.04,0.71,0.37,90,17017.45,174.27
9366,7/28/2010,7,2010,North,TV,Storage,Premium,13.20,0.55,0.10,404,10780,0.07,7.82,-1.37,21,1249.4,166.00
9367,12/14/2009,12,2009,North,Affiliate,General,Premium,65.70,10.95,0.32,599,25573,0.00,3.2,1.00,7,1343.96,86.39
9368,1/31/2011,1,2011,North,Affiliate,Storage,Budget,23.40,1.95,0.02,456,18866,0.01,1.97,1.37,60,85.7,161.28
9369,3/30/2011,3,2011,North,Email,General,Premium,88.80,1.85,0.13,385,4144,0.06,1.45,1.00,28,0,188.46
9370,12/5/2010,12,2010,North,Social Media,Lighting,Premium,30.60,2.55,0.30,50,900,0.06,4.11,1.00,14,3529.6,118.93
9371,11/7/2011,11,2011,North,Influencer,General,Premium,858.26,2.95,0.23,164,5116,0.00,4.81,0.37,0,4212.78,178.88
9372,11/10/2011,11,2011,North,Social Media,Storage,Premium,23.40,1.95,0.27,423,8198,0.01,1.81,0.37,28,1617.15,172.88
9373,12/6/2011,12,2011,North,Social Media,General,Premium,0.85,0.85,0.04,445,8146,0.01,2.05,1.00,90,69282.52,236.09
9374,11/21/2010,11,2010,North,Email,Storage,Budget,1.95,1.95,0.16,270,4698,0.09,1.24,0.37,60,147.12,137.11
9375,1/14/2011,1,2011,North,Search,Storage,Premium,35.40,2.95,0.18,439,17710,0.00,4.79,1.37,30,3295.06,124.27
9376,9/14/2011,9,2011,North,Email,Stationery,Premium,23.40,0.65,0.06,363,9032,0.07,3.85,-1.00,7,5046.28,172.69
9377,5/28/2010,5,2010,North,TV,Seasonal,Premium,39.60,1.65,0.22,886,14880,0.10,2.56,-0.37,14,969.72,133.07
9378,2/15/2011,2,2011,North,Social Media,Storage,Standard,25.50,4.25,0.15,113,4676,0.09,5.23,1.37,90,217.79,122.78
9379,12/4/2009,12,2009,North,Affiliate,General,Premium,1.65,1.65,0.30,0,3241,0.00,6.55,1.00,28,196.96,94.98
9380,5/6/2011,5,2011,North,Email,General,Premium,4.20,2.1,0.10,385,9652,0.00,0.38,-0.37,14,906.21,123.96
